"","ONTOLOGY","ONT_DESCRIPTION","FDR","EA_VALUE","sample","GROUP","GROUP_1","GROUP_2","UP_DOWN","Disease"
"3959","GO:0009024","molecular_function",4.53709403001046e-05,0.00113795223239181,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","UP","EC"
"3960","GO:2001059","biological_process",5.16215398591591e-05,0.00127746103971466,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","UP","EC"
"3961","GO:0070395","biological_process",7.37196408655549e-05,0.0017075528265345,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","UP","EC"
"3962","GO:0003962","molecular_function",7.74547845812101e-05,0.00171138190693721,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","UP","EC"
"3963","GO:0006351","biological_process",8.6063149445037e-05,0.0018792141808234,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","UP","EC"
"3964","GO:0045454","biological_process",9.08063669134984e-05,0.00195728054525072,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","UP","EC"
"3965","GO:0004049","molecular_function",9.17475255586275e-05,0.00195728054525072,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","UP","EC"
"3966","GO:0032549","molecular_function",9.30864672558096e-05,0.00196327821848617,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","UP","EC"
"3967","GO:0004180","molecular_function",9.7758831652861e-05,0.00203865608480573,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","UP","EC"
"3968","GO:0010142","biological_process",0.000102222353703052,0.00210571357773294,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","UP","EC"
"3969","GO:0009325","cellular_component",0.000103243499770311,0.00210571357773294,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","UP","EC"
"3970","GO:0000502","cellular_component",0.000108346650612656,0.00218577590801185,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","UP","EC"
"3971","GO:0000921","biological_process",0.000115535410061818,0.00230573893628746,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","UP","EC"
"3972","GO:0005940","cellular_component",0.000125034078788056,0.00244277105505927,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","UP","EC"
"3973","GO:0016231","molecular_function",0.000159772070634001,0.00299532285956269,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","UP","EC"
"3974","GO:0008080","molecular_function",0.000187567794086241,0.00328420590400059,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","UP","EC"
"3975","GO:0010125","biological_process",0.000207230685309368,0.00356129770309432,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","UP","EC"
"3976","GO:0017122","cellular_component",0.000229511409869265,0.00390801079557208,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","UP","EC"
"3977","GO:0048038","molecular_function",0.000236104555892069,0.00398372777941528,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","UP","EC"
"3978","GO:0030026","biological_process",0.000239903585307899,0.00401136084983298,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","UP","EC"
"3979","GO:0044038","biological_process",0.000244721388901414,0.00405538301608058,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","UP","EC"
"3980","GO:0033212","biological_process",0.000254144800145184,0.00417427211565895,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","UP","EC"
"3981","GO:0004462","molecular_function",0.00025898994915341,0.00421653811955025,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","UP","EC"
"3982","GO:0050661","molecular_function",0.000262303000518327,0.00423334233880013,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","UP","EC"
"3983","GO:0004324","molecular_function",0.000267031210053115,0.00427249936084984,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","UP","EC"
"3984","GO:0045982","biological_process",0.000280620803118303,0.00441383229311501,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","UP","EC"
"3985","GO:0006750","biological_process",0.00029589272065722,0.00461493184487228,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","UP","EC"
"3986","GO:0032153","cellular_component",0.00030622020804838,0.0046970636870892,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","UP","EC"
"3987","GO:0003887","molecular_function",0.000304011310085173,0.0046970636870892,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","UP","EC"
"3988","GO:0046983","molecular_function",0.000330253578194717,0.00502418558302782,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","UP","EC"
"3989","GO:0042883","biological_process",0.000339415960474376,0.0051215936800036,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","UP","EC"
"3990","GO:0098027","cellular_component",0.000368521538877009,0.00538563760752542,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","UP","EC"
"3991","GO:0030979","biological_process",0.000371894313299537,0.00539246754284328,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","UP","EC"
"3992","GO:0015424","molecular_function",0.000380851692476036,0.00547954062973274,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","UP","EC"
"3993","GO:0003899","molecular_function",0.000389068817645777,0.00551230324847757,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","UP","EC"
"3994","GO:0009316","cellular_component",0.000388008300730602,0.00551230324847757,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","UP","EC"
"3995","GO:0004640","molecular_function",0.000418623721103462,0.00588387972465985,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","UP","EC"
"3996","GO:0046873","molecular_function",0.00042163577768306,0.00588387972465985,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","UP","EC"
"3997","GO:0032263","biological_process",0.000443414640318274,0.00605130567963762,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","UP","EC"
"3998","GO:0006865","biological_process",0.000473630768476507,0.00641648690724378,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","UP","EC"
"3999","GO:0009250","biological_process",0.000482618862205797,0.00649087397285478,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","UP","EC"
"4000","GO:0006542","biological_process",0.000501671104286894,0.00668350351198061,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","UP","EC"
"4001","GO:0046961","molecular_function",0.000537140618168008,0.00707044671858031,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","UP","EC"
"4002","GO:0001680","biological_process",0.000614989342800909,0.00792652930721172,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","UP","EC"
"4003","GO:0019547","biological_process",0.000622240779949657,0.0079646819833556,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","UP","EC"
"4004","GO:0008299","biological_process",0.000659887080348032,0.00833163551786358,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","UP","EC"
"4005","GO:0008766","molecular_function",0.000658282362836382,0.00833163551786358,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","UP","EC"
"4006","GO:0045261","cellular_component",0.000718405594477334,0.00894873008959685,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","UP","EC"
"4007","GO:0009252","biological_process",0.00075777098239227,0.00937615295546701,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","UP","EC"
"4008","GO:0047480","molecular_function",0.000795184893635392,0.00977392822905489,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","UP","EC"
"4009","GO:0006006","biological_process",0.000810395432969901,0.00989535476047459,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","UP","EC"
"4010","GO:0000701","molecular_function",0.000819525865116133,0.00994143794546106,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","UP","EC"
"4011","GO:0008986","molecular_function",0.000846755011557732,0.0102050474120205,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","UP","EC"
"4012","GO:0043093","biological_process",0.000885348186751012,0.0103174227091292,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","UP","EC"
"4013","GO:0031975","cellular_component",0.000911668816970468,0.0103174227091292,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","UP","EC"
"4014","GO:0015267","molecular_function",0.000891380729139413,0.0103174227091292,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","UP","EC"
"4015","GO:0009098","biological_process",0.000879722684285156,0.0103174227091292,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","UP","EC"
"4016","GO:0006284","biological_process",0.000917303174792661,0.0103182708631223,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","UP","EC"
"4017","GO:0008113","molecular_function",0.000932381963342443,0.0104247043612264,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","UP","EC"
"4018","GO:0016042","biological_process",0.000946645078614416,0.0104867867643267,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","UP","EC"
"4019","GO:0042245","biological_process",0.000953574413072422,0.0104867867643267,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","UP","EC"
"4020","GO:0008853","molecular_function",0.000954885217225865,0.0104867867643267,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","UP","EC"
"4021","GO:0033743","molecular_function",0.000981570177450708,0.0106537675400498,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","UP","EC"
"4022","GO:0005524","molecular_function",0,0,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","DOWN","EC"
"4023","GO:0097347","cellular_component",0,0,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","DOWN","EC"
"4024","GO:0071513","cellular_component",0,0,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","DOWN","EC"
"4025","GO:0071555","biological_process",0,0,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","DOWN","EC"
"4026","GO:0009252","biological_process",0,0,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","DOWN","EC"
"4027","GO:0005886","cellular_component",0,0,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","DOWN","EC"
"4028","GO:0005737","cellular_component",0,0,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","DOWN","EC"
"4029","GO:0046872","molecular_function",0,0,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","DOWN","EC"
"4030","GO:0009279","cellular_component",0,0,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","DOWN","EC"
"4031","GO:0000287","molecular_function",0,0,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","DOWN","EC"
"4032","GO:0005829","cellular_component",0,0,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","DOWN","EC"
"4033","GO:0008360","biological_process",0,0,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","DOWN","EC"
"4034","GO:0016887","molecular_function",0,0,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","DOWN","EC"
"4035","GO:0007049","biological_process",4.44089209850063e-16,3.9777704939427e-14,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","DOWN","EC"
"4036","GO:0042597","cellular_component",7.43849426498855e-15,6.35991259656521e-13,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","DOWN","EC"
"4037","GO:0006099","biological_process",1.75304215588312e-13,1.3739467896734e-11,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","DOWN","EC"
"4038","GO:0017004","biological_process",3.76854103478763e-12,2.83545027457421e-10,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","DOWN","EC"
"4039","GO:0051301","biological_process",6.02951022443676e-12,4.3621187431406e-10,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","DOWN","EC"
"4040","GO:0050661","molecular_function",1.49462664467137e-11,1.04125656245439e-09,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","DOWN","EC"
"4041","GO:0032153","cellular_component",1.75155445703012e-11,1.17666926202631e-09,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","DOWN","EC"
"4042","GO:0007059","biological_process",4.03194144737995e-11,2.52802728750723e-09,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","DOWN","EC"
"4043","GO:0043190","cellular_component",1.58584145815155e-10,9.03929631146383e-09,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","DOWN","EC"
"4044","GO:0009254","biological_process",2.31039076759032e-10,1.24167000966783e-08,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","DOWN","EC"
"4045","GO:0022857","molecular_function",6.08906258747766e-10,3.09554776406634e-08,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","DOWN","EC"
"4046","GO:0008955","molecular_function",8.87418805106677e-10,4.28008916001451e-08,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","DOWN","EC"
"4047","GO:0008270","molecular_function",2.10639239384136e-09,9.43362879241809e-08,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","DOWN","EC"
"4048","GO:0043093","biological_process",2.36201547210158e-09,1.0332444425635e-07,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","DOWN","EC"
"4049","GO:0009089","biological_process",2.85397772081808e-09,1.22007547564973e-07,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","DOWN","EC"
"4050","GO:0000049","molecular_function",3.63998231556195e-09,1.5215126079049e-07,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","DOWN","EC"
"4051","GO:0020037","molecular_function",6.93480006752623e-09,2.77539551638656e-07,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","DOWN","EC"
"4052","GO:0005525","molecular_function",7.67803087775576e-09,3.00882835022054e-07,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","DOWN","EC"
"4053","GO:0009338","cellular_component",1.12020548392877e-08,4.21421303054004e-07,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","DOWN","EC"
"4054","GO:0051539","molecular_function",1.10426939814445e-08,4.21421303054004e-07,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","DOWN","EC"
"4055","GO:0065002","biological_process",1.43337026692336e-08,5.28660680800558e-07,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","DOWN","EC"
"4056","GO:0019897","cellular_component",1.60760960099537e-08,5.81521857590827e-07,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","DOWN","EC"
"4057","GO:0009097","biological_process",2.54703370616838e-08,8.87216740981985e-07,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","DOWN","EC"
"4058","GO:0009002","molecular_function",4.71238983390521e-08,1.55508864518872e-06,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","DOWN","EC"
"4059","GO:0009086","biological_process",5.59634588670477e-08,1.81495286429167e-06,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","DOWN","EC"
"4060","GO:0003924","molecular_function",6.2069840378598e-08,1.96932939355854e-06,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","DOWN","EC"
"4061","GO:0009245","biological_process",6.28175245154239e-08,1.96932939355854e-06,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","DOWN","EC"
"4062","GO:0005694","cellular_component",6.79606195763682e-08,2.09563812169096e-06,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","DOWN","EC"
"4063","GO:0006260","biological_process",9.3208533225031e-08,2.75792091754615e-06,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","DOWN","EC"
"4064","GO:0005576","cellular_component",9.61984364389323e-08,2.78383475294818e-06,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","DOWN","EC"
"4065","GO:0006782","biological_process",1.17321222070643e-07,3.19827853209971e-06,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","DOWN","EC"
"4066","GO:0006268","biological_process",1.68979544468151e-07,4.47676793161397e-06,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","DOWN","EC"
"4067","GO:0050660","molecular_function",1.91697246632039e-07,4.93948658787486e-06,"ORAL","oral.Control.control_vs_oral.EC.debut","control","EC.debut","DOWN","EC"
